market,markTwap,indexTwap,evt_block_time
SOLUSD,89.3602,89.1908,2022-02-23T07:14:00+00:00
ETHUSD,2662.9922,2663.6495,2022-02-23T07:11:21+00:00
ETHUSD,2662.9922,2663.5240,2022-02-23T07:11:05+00:00
ETHUSD,2662.1934,2662.3761,2022-02-23T07:08:27+00:00
ETHUSD,2662.1934,2662.3360,2022-02-23T07:08:04+00:00
SOLUSD,89.1817,89.3954,2022-02-23T07:07:49+00:00
ETHUSD,2662.1934,2662.3098,2022-02-23T07:07:49+00:00
SOLUSD,89.1549,89.5537,2022-02-23T07:03:02+00:00
SOLUSD,89.1460,89.5724,2022-02-23T07:02:28+00:00
SOLUSD,89.1371,89.5818,2022-02-23T07:02:11+00:00
SOLUSD,89.1282,89.6309,2022-02-23T07:00:42+00:00
SOLUSD,89.1995,89.6800,2022-02-23T06:56:54+00:00
SOLUSD,89.2620,89.6800,2022-02-23T06:55:20+00:00
SOLUSD,89.2709,89.6800,2022-02-23T06:55:05+00:00
ETHUSD,2664.5904,2665.5988,2022-02-23T06:50:37+00:00
SOLUSD,89.4138,89.6800,2022-02-23T06:49:25+00:00
SOLUSD,89.5033,89.6800,2022-02-23T06:45:45+00:00
ETHUSD,2666.7228,2667.2261,2022-02-23T06:44:48+00:00
ETHUSD,2666.7228,2667.2206,2022-02-23T06:44:33+00:00
SOLUSD,89.5212,89.6800,2022-02-23T06:44:33+00:00
SOLUSD,89.5301,89.6800,2022-02-23T06:44:15+00:00
ETHUSD,2666.7228,2667.2074,2022-02-23T06:43:57+00:00
SOLUSD,89.5391,89.6800,2022-02-23T06:43:39+00:00
ETHUSD,2666.7228,2667.1953,2022-02-23T06:43:24+00:00
SOLUSD,89.5301,89.6800,2022-02-23T06:40:33+00:00
SOLUSD,89.5301,89.6800,2022-02-23T06:40:18+00:00
SOLUSD,89.4943,89.6800,2022-02-23T06:37:40+00:00
ETHUSD,2665.6564,2667.1700,2022-02-23T06:37:40+00:00
ETHUSD,2665.6564,2667.1700,2022-02-23T06:37:24+00:00
SOLUSD,89.4943,89.6800,2022-02-23T06:36:48+00:00
SOLUSD,89.5033,89.6800,2022-02-23T06:36:33+00:00
SOLUSD,89.5212,89.6676,2022-02-23T06:35:34+00:00
SOLUSD,89.5839,89.5745,2022-02-23T06:30:35+00:00
SOLUSD,89.6018,89.5366,2022-02-23T06:28:33+00:00
SOLUSD,89.6018,89.5319,2022-02-23T06:28:18+00:00
SOLUSD,89.6466,89.5061,2022-02-23T06:26:55+00:00
ETHUSD,2667.7896,2671.2101,2022-02-23T06:26:55+00:00
SOLUSD,89.6556,89.5014,2022-02-23T06:26:40+00:00
ETHUSD,2668.0564,2671.8149,2022-02-23T06:25:21+00:00
SOLUSD,89.6825,89.4768,2022-02-23T06:25:21+00:00
ETHUSD,2668.3232,2672.4132,2022-02-23T06:23:48+00:00
SOLUSD,89.7183,89.4429,2022-02-23T06:23:32+00:00
ETHUSD,2668.5901,2672.5161,2022-02-23T06:23:32+00:00
SOLUSD,89.7273,89.4383,2022-02-23T06:23:17+00:00
SOLUSD,89.7183,89.4000,2022-02-23T06:18:34+00:00
SOLUSD,89.7183,89.4000,2022-02-23T06:18:18+00:00
SOLUSD,89.7363,89.4000,2022-02-23T06:16:44+00:00
SOLUSD,89.7004,89.3490,2022-02-23T06:13:30+00:00
SOLUSD,89.7004,89.3340,2022-02-23T06:13:00+00:00
SOLUSD,89.6914,89.3255,2022-02-23T06:12:43+00:00
SOLUSD,89.5480,89.2176,2022-02-23T06:09:45+00:00
SOLUSD,89.4049,89.0322,2022-02-23T06:06:55+00:00
ETHUSD,2656.8746,2658.1269,2022-02-23T06:04:01+00:00
ETHUSD,2656.6090,2657.8247,2022-02-23T06:03:46+00:00
SOLUSD,89.1549,88.8086,2022-02-23T06:03:30+00:00
ETHUSD,2655.0156,2656.4342,2022-02-23T06:02:37+00:00
ETHUSD,2654.7501,2656.1118,2022-02-23T06:02:21+00:00
SOLUSD,88.9768,88.6549,2022-02-23T06:01:09+00:00
SOLUSD,88.9590,88.6363,2022-02-23T06:00:52+00:00
SOLUSD,88.9145,88.5980,2022-02-23T06:00:21+00:00
SOLUSD,88.8434,88.5567,2022-02-23T05:59:11+00:00
SOLUSD,88.8168,88.5437,2022-02-23T05:58:49+00:00
ETHUSD,2651.5665,2652.7859,2022-02-23T05:58:49+00:00
ETHUSD,2651.3013,2652.5495,2022-02-23T05:58:31+00:00
SOLUSD,88.7901,88.5331,2022-02-23T05:58:31+00:00
SOLUSD,88.7191,88.4935,2022-02-23T05:57:24+00:00
ETHUSD,2650.2411,2651.4330,2022-02-23T05:57:06+00:00
ETHUSD,2650.2411,2651.1834,2022-02-23T05:56:47+00:00
SOLUSD,88.6659,88.4628,2022-02-23T05:56:32+00:00
SOLUSD,88.6216,88.4324,2022-02-23T05:55:43+00:00
SOLUSD,88.5685,88.4185,2022-02-23T05:54:40+00:00
SOLUSD,88.5507,88.4185,2022-02-23T05:54:22+00:00
SOLUSD,88.4976,88.4408,2022-02-23T05:53:29+00:00
ETHUSD,2648.3866,2648.8697,2022-02-23T05:53:13+00:00
ETHUSD,2648.1218,2648.7452,2022-02-23T05:52:52+00:00
SOLUSD,88.4622,88.4720,2022-02-23T05:52:33+00:00
ETHUSD,2648.1218,2648.7017,2022-02-23T05:52:33+00:00
SOLUSD,88.4534,88.4804,2022-02-23T05:52:18+00:00
SOLUSD,88.4446,88.4982,2022-02-23T05:51:46+00:00
SOLUSD,88.4357,88.5071,2022-02-23T05:51:30+00:00
ETHUSD,2648.1218,2649.0391,2022-02-23T05:49:39+00:00
ETHUSD,2648.3866,2649.1752,2022-02-23T05:49:22+00:00
SOLUSD,88.4180,88.6743,2022-02-23T05:46:30+00:00
SOLUSD,88.4534,88.8247,2022-02-23T05:42:00+00:00
SOLUSD,88.4534,88.8359,2022-02-23T05:41:40+00:00
SOLUSD,88.4711,88.9086,2022-02-23T05:39:51+00:00
ETHUSD,2650.5061,2652.7233,2022-02-23T05:36:20+00:00
ETHUSD,2650.2411,2652.6479,2022-02-23T05:36:02+00:00
ETHUSD,2650.2411,2652.5767,2022-02-23T05:35:45+00:00
ETHUSD,2649.9761,2652.4468,2022-02-23T05:35:14+00:00
ETHUSD,2649.7111,2652.3840,2022-02-23T05:34:59+00:00
SOLUSD,88.4888,88.9200,2022-02-23T05:34:09+00:00
SOLUSD,88.4888,88.9200,2022-02-23T05:33:53+00:00
ETHUSD,2648.3866,2651.0066,2022-02-23T05:32:38+00:00
ETHUSD,2648.1218,2650.9592,2022-02-23T05:32:23+00:00
ETHUSD,2647.3276,2650.6500,2022-02-23T05:28:46+00:00
ETHUSD,2647.3276,2650.6500,2022-02-23T05:28:31+00:00
SOLUSD,88.5685,88.9200,2022-02-23T05:28:31+00:00
SOLUSD,88.6128,88.9200,2022-02-23T05:26:23+00:00
SOLUSD,88.7458,88.9009,2022-02-23T05:23:30+00:00
SOLUSD,88.8079,88.8672,2022-02-23T05:22:28+00:00
SOLUSD,88.8523,88.8280,2022-02-23T05:21:16+00:00
SOLUSD,88.8701,88.7981,2022-02-23T05:20:45+00:00
SOLUSD,88.9056,88.7154,2022-02-23T05:19:44+00:00
SOLUSD,88.9145,88.6951,2022-02-23T05:19:29+00:00
ETHUSD,2655.0156,2656.1082,2022-02-23T05:17:00+00:00
SOLUSD,88.8701,88.4728,2022-02-23T05:16:45+00:00
ETHUSD,2655.0156,2656.2274,2022-02-23T05:16:29+00:00
SOLUSD,88.8523,88.4281,2022-02-23T05:16:12+00:00
SOLUSD,88.8257,88.4023,2022-02-23T05:15:53+00:00
SOLUSD,88.7901,88.3684,2022-02-23T05:15:28+00:00
SOLUSD,88.6837,88.2396,2022-02-23T05:13:53+00:00
SOLUSD,88.6571,88.2166,2022-02-23T05:13:36+00:00
ETHUSD,2655.0156,2656.5375,2022-02-23T05:13:20+00:00
SOLUSD,88.6305,88.1949,2022-02-23T05:13:20+00:00
SOLUSD,88.6128,88.1746,2022-02-23T05:13:05+00:00
SOLUSD,88.5242,88.0743,2022-02-23T05:11:51+00:00
ETHUSD,2654.7501,2655.9585,2022-02-23T05:11:33+00:00
ETHUSD,2654.7501,2655.8719,2022-02-23T05:11:17+00:00
SOLUSD,88.4888,88.0282,2022-02-23T05:11:17+00:00
SOLUSD,88.3738,87.9319,2022-02-23T05:10:06+00:00
ETHUSD,2653.9538,2655.1179,2022-02-23T05:10:06+00:00
ETHUSD,2653.6885,2654.8782,2022-02-23T05:09:51+00:00
SOLUSD,88.3473,87.9116,2022-02-23T05:09:51+00:00
SOLUSD,88.2502,87.8419,2022-02-23T05:08:56+00:00
SOLUSD,88.2061,87.8176,2022-02-23T05:08:26+00:00
SOLUSD,88.1003,87.7762,2022-02-23T05:07:35+00:00
SOLUSD,88.0827,87.7641,2022-02-23T05:07:20+00:00
SOLUSD,88.0563,87.7519,2022-02-23T05:07:05+00:00
ETHUSD,2651.0362,2652.8361,2022-02-23T05:06:11+00:00
ETHUSD,2651.0362,2652.6983,2022-02-23T05:05:53+00:00
SOLUSD,87.9331,87.7000,2022-02-23T05:05:38+00:00
ETHUSD,2650.7711,2652.5835,2022-02-23T05:05:38+00:00
SOLUSD,87.8803,87.7000,2022-02-23T05:04:40+00:00
SOLUSD,87.8540,87.7000,2022-02-23T05:04:22+00:00
SOLUSD,87.8364,87.7000,2022-02-23T05:04:07+00:00
SOLUSD,87.8013,87.7000,2022-02-23T05:03:23+00:00
ETHUSD,2649.9761,2651.4275,2022-02-23T05:03:07+00:00
SOLUSD,87.7837,87.7000,2022-02-23T05:02:49+00:00
SOLUSD,87.7750,87.7000,2022-02-23T05:02:07+00:00
ETHUSD,2649.7111,2650.9532,2022-02-23T05:01:51+00:00
SOLUSD,87.7662,87.7000,2022-02-23T05:01:02+00:00
ETHUSD,2649.7111,2650.9678,2022-02-23T05:01:02+00:00
SOLUSD,87.7662,87.7000,2022-02-23T05:00:47+00:00
SOLUSD,87.7662,87.7000,2022-02-23T04:59:36+00:00
SOLUSD,87.7662,87.7000,2022-02-23T04:59:05+00:00
ETHUSD,2649.9761,2651.2035,2022-02-23T04:59:05+00:00
ETHUSD,2649.9761,2651.3346,2022-02-23T04:58:49+00:00
SOLUSD,87.7750,87.7000,2022-02-23T04:58:49+00:00
ETHUSD,2650.5061,2651.8705,2022-02-23T04:57:30+00:00
ETHUSD,2650.5061,2651.8072,2022-02-23T04:56:30+00:00
SOLUSD,87.7925,87.7000,2022-02-23T04:56:30+00:00
ETHUSD,2649.7111,2651.0610,2022-02-23T04:54:08+00:00
ETHUSD,2649.7111,2650.8290,2022-02-23T04:53:53+00:00
SOLUSD,87.7837,87.7000,2022-02-23T04:53:53+00:00
ETHUSD,2649.7111,2650.5352,2022-02-23T04:53:34+00:00
SOLUSD,87.7311,87.7000,2022-02-23T04:50:46+00:00
ETHUSD,2640.9819,2641.5373,2022-02-23T04:46:27+00:00
ETHUSD,2639.6618,2640.0848,2022-02-23T04:45:33+00:00
ETHUSD,2639.3979,2639.5579,2022-02-23T04:45:15+00:00
ETHUSD,2638.8701,2639.2339,2022-02-23T04:45:00+00:00
SOLUSD,87.4945,87.7000,2022-02-23T04:45:00+00:00
ETHUSD,2638.6062,2638.9099,2022-02-23T04:44:45+00:00
ETHUSD,2636.2327,2636.5771,2022-02-23T04:42:57+00:00
ETHUSD,2635.9691,2636.2531,2022-02-23T04:42:42+00:00
SOLUSD,87.3896,87.7000,2022-02-23T04:42:23+00:00
ETHUSD,2635.7055,2636.0954,2022-02-23T04:42:23+00:00
SOLUSD,87.3809,87.7000,2022-02-23T04:42:06+00:00
ETHUSD,2635.4419,2636.0043,2022-02-23T04:42:06+00:00
ETHUSD,2635.1784,2635.6723,2022-02-23T04:41:04+00:00
ETHUSD,2635.1784,2635.5759,2022-02-23T04:40:46+00:00
ETHUSD,2634.9149,2635.7050,2022-02-23T04:37:49+00:00
SOLUSD,87.4071,87.7000,2022-02-23T04:37:49+00:00
ETHUSD,2634.9149,2635.9430,2022-02-23T04:37:15+00:00
ETHUSD,2636.2327,2637.4620,2022-02-23T04:33:38+00:00
ETHUSD,2636.2327,2637.5880,2022-02-23T04:33:20+00:00
SOLUSD,87.5208,87.6376,2022-02-23T04:32:17+00:00
SOLUSD,87.5383,87.6163,2022-02-23T04:31:06+00:00
ETHUSD,2637.5510,2639.4010,2022-02-23T04:29:01+00:00
ETHUSD,2637.5510,2639.5060,2022-02-23T04:28:46+00:00
SOLUSD,87.6259,87.5476,2022-02-23T04:27:17+00:00
SOLUSD,87.6259,87.5413,2022-02-23T04:26:56+00:00
ETHUSD,2637.2873,2639.2915,2022-02-23T04:26:56+00:00
ETHUSD,2635.7055,2637.8610,2022-02-23T04:23:19+00:00
SOLUSD,87.5558,87.3796,2022-02-23T04:22:18+00:00
SOLUSD,87.5471,87.3672,2022-02-23T04:22:03+00:00
SOLUSD,87.5383,87.3350,2022-02-23T04:21:46+00:00
SOLUSD,87.5383,87.3266,2022-02-23T04:21:30+00:00
ETHUSD,2629.9136,2632.2682,2022-02-23T04:17:10+00:00
ETHUSD,2629.6506,2631.9346,2022-02-23T04:16:53+00:00
SOLUSD,87.4246,87.1647,2022-02-23T04:16:20+00:00
SOLUSD,87.4071,87.1480,2022-02-23T04:15:48+00:00
ETHUSD,2626.7597,2628.0495,2022-02-23T04:13:30+00:00
SOLUSD,87.3372,87.0676,2022-02-23T04:13:14+00:00
ETHUSD,2626.4971,2627.8410,2022-02-23T04:13:14+00:00
SOLUSD,87.3110,87.0415,2022-02-23T04:12:24+00:00
ETHUSD,2621.2496,2623.7380,2022-02-23T04:07:54+00:00
SOLUSD,87.1714,86.9600,2022-02-23T04:07:16+00:00
ETHUSD,2620.2014,2622.6115,2022-02-23T04:06:19+00:00
ETHUSD,2620.2014,2622.4470,2022-02-23T04:06:04+00:00
SOLUSD,87.0756,86.9600,2022-02-23T04:05:14+00:00
SOLUSD,87.0060,86.9600,2022-02-23T04:02:06+00:00
SOLUSD,87.0147,86.9600,2022-02-23T04:00:58+00:00
ETHUSD,2617.3209,2619.7505,2022-02-23T03:59:53+00:00
SOLUSD,86.9973,86.9600,2022-02-23T03:59:35+00:00
ETHUSD,2617.3209,2619.6595,2022-02-23T03:59:35+00:00
ETHUSD,2617.3209,2619.5838,2022-02-23T03:59:20+00:00
SOLUSD,86.9886,86.9600,2022-02-23T03:58:22+00:00
ETHUSD,2616.7975,2619.0381,2022-02-23T03:57:32+00:00
SOLUSD,86.9799,86.9600,2022-02-23T03:57:17+00:00
SOLUSD,86.9712,86.9600,2022-02-23T03:57:02+00:00
ETHUSD,2616.7975,2618.8057,2022-02-23T03:56:46+00:00
ETHUSD,2616.7975,2618.7248,2022-02-23T03:56:30+00:00
SOLUSD,86.9799,86.9600,2022-02-23T03:56:15+00:00
ETHUSD,2616.7975,2618.6491,2022-02-23T03:56:15+00:00
SOLUSD,86.9799,86.9600,2022-02-23T03:55:56+00:00
SOLUSD,86.9799,86.9600,2022-02-23T03:54:43+00:00
SOLUSD,86.9799,86.9600,2022-02-23T03:54:25+00:00
SOLUSD,86.9886,86.9600,2022-02-23T03:53:57+00:00
SOLUSD,86.9886,86.9600,2022-02-23T03:53:42+00:00
SOLUSD,86.9886,86.9600,2022-02-23T03:52:52+00:00
SOLUSD,87.0582,86.9600,2022-02-23T03:47:43+00:00
SOLUSD,86.9799,86.8231,2022-02-23T03:42:18+00:00
SOLUSD,86.9712,86.7698,2022-02-23T03:40:30+00:00
SOLUSD,86.8929,86.6902,2022-02-23T03:37:49+00:00
ETHUSD,2614.7050,2615.4074,2022-02-23T03:36:28+00:00
SOLUSD,86.8495,86.6418,2022-02-23T03:36:11+00:00
SOLUSD,86.8408,86.6329,2022-02-23T03:35:53+00:00
SOLUSD,86.7540,86.5266,2022-02-23T03:32:50+00:00
SOLUSD,86.7540,86.5153,2022-02-23T03:32:35+00:00
ETHUSD,2612.6142,2614.2700,2022-02-23T03:30:17+00:00
ETHUSD,2612.3529,2614.2700,2022-02-23T03:29:58+00:00
ETHUSD,2612.3529,2614.2700,2022-02-23T03:29:41+00:00
ETHUSD,2612.3529,2614.2700,2022-02-23T03:29:24+00:00
ETHUSD,2611.8306,2614.2700,2022-02-23T03:28:34+00:00
ETHUSD,2611.5694,2614.2700,2022-02-23T03:28:15+00:00
ETHUSD,2611.3083,2614.2700,2022-02-23T03:27:54+00:00
ETHUSD,2611.3083,2614.2242,2022-02-23T03:25:31+00:00
ETHUSD,2611.3083,2614.2138,2022-02-23T03:25:14+00:00
SOLUSD,86.5374,86.5153,2022-02-23T03:23:56+00:00
SOLUSD,86.5201,86.5153,2022-02-23T03:16:10+00:00
ETHUSD,2613.9208,2613.7573,2022-02-23T03:12:47+00:00
SOLUSD,86.5720,86.6025,2022-02-23T03:08:52+00:00
SOLUSD,86.5807,86.6117,2022-02-23T03:08:33+00:00
ETHUSD,2610.2640,2612.9258,2022-02-23T03:04:56+00:00
SOLUSD,86.5547,86.7334,2022-02-23T03:04:23+00:00
SOLUSD,86.5461,86.7412,2022-02-23T03:04:07+00:00
SOLUSD,86.5115,86.7943,2022-02-23T03:02:18+00:00
SOLUSD,86.5115,86.8167,2022-02-23T03:01:32+00:00
ETHUSD,2608.4376,2610.8402,2022-02-23T03:00:15+00:00
ETHUSD,2608.4376,2610.7140,2022-02-23T02:59:58+00:00
SOLUSD,86.5028,86.9068,2022-02-23T02:58:27+00:00
SOLUSD,86.5374,86.9535,2022-02-23T02:56:44+00:00
SOLUSD,86.5461,86.9535,2022-02-23T02:56:29+00:00
SOLUSD,86.5547,86.9535,2022-02-23T02:56:14+00:00
SOLUSD,86.6153,87.0950,2022-02-23T02:51:11+00:00
ETHUSD,2611.5694,2612.9747,2022-02-23T02:51:11+00:00
SOLUSD,86.6587,87.1448,2022-02-23T02:49:49+00:00
SOLUSD,86.7280,87.2049,2022-02-23T02:48:10+00:00
SOLUSD,86.7974,87.2529,2022-02-23T02:46:51+00:00
ETHUSD,2614.7050,2616.6166,2022-02-23T02:46:33+00:00
ETHUSD,2615.2280,2617.1086,2022-02-23T02:46:00+00:00
ETHUSD,2615.7510,2617.6305,2022-02-23T02:45:25+00:00
ETHUSD,2616.2742,2617.8989,2022-02-23T02:45:07+00:00
ETHUSD,2616.5358,2618.1225,2022-02-23T02:44:52+00:00
ETHUSD,2617.3209,2619.0162,2022-02-23T02:44:00+00:00
ETHUSD,2617.5826,2619.2221,2022-02-23T02:43:45+00:00
SOLUSD,86.9625,87.4940,2022-02-23T02:43:15+00:00
ETHUSD,2617.8444,2619.6340,2022-02-23T02:43:15+00:00
SOLUSD,86.9799,87.5355,2022-02-23T02:42:45+00:00
SOLUSD,87.0060,87.5811,2022-02-23T02:42:12+00:00
SOLUSD,87.0147,87.6073,2022-02-23T02:41:53+00:00
SOLUSD,87.0495,87.6668,2022-02-23T02:41:10+00:00
ETHUSD,2619.6774,2621.6356,2022-02-23T02:39:26+00:00
SOLUSD,87.2674,87.8850,2022-02-23T02:37:20+00:00
SOLUSD,87.2848,87.8966,2022-02-23T02:37:05+00:00
ETHUSD,2622.8228,2625.1992,2022-02-23T02:37:05+00:00
SOLUSD,87.3459,87.9326,2022-02-23T02:36:13+00:00
ETHUSD,2624.3968,2626.5836,2022-02-23T02:36:13+00:00
SOLUSD,87.4071,87.9575,2022-02-23T02:35:33+00:00
ETHUSD,2626.2345,2628.0809,2022-02-23T02:34:59+00:00
ETHUSD,2628.0734,2630.4036,2022-02-23T02:33:37+00:00
ETHUSD,2628.5990,2631.0074,2022-02-23T02:33:19+00:00
ETHUSD,2629.1248,2631.5105,2022-02-23T02:33:04+00:00
ETHUSD,2629.6506,2632.0137,2022-02-23T02:32:49+00:00
ETHUSD,2630.7026,2633.0937,2022-02-23T02:32:14+00:00
ETHUSD,2631.2288,2633.5087,2022-02-23T02:31:59+00:00
SOLUSD,87.7048,88.1013,2022-02-23T02:31:42+00:00
ETHUSD,2634.1246,2636.7923,2022-02-23T02:30:20+00:00
ETHUSD,2635.9691,2638.1786,2022-02-23T02:29:32+00:00
ETHUSD,2637.5510,2639.2553,2022-02-23T02:28:07+00:00
SOLUSD,88.0035,88.0440,2022-02-23T02:28:07+00:00
SOLUSD,88.0211,88.0222,2022-02-23T02:27:33+00:00
SOLUSD,88.0827,87.9543,2022-02-23T02:25:47+00:00
SOLUSD,88.1003,87.9158,2022-02-23T02:24:47+00:00
SOLUSD,88.1091,87.9062,2022-02-23T02:24:32+00:00
ETHUSD,2639.9258,2640.5214,2022-02-23T02:24:32+00:00
ETHUSD,2639.9258,2640.4154,2022-02-23T02:24:11+00:00
SOLUSD,88.1091,87.8927,2022-02-23T02:24:11+00:00
SOLUSD,88.1091,87.8811,2022-02-23T02:23:53+00:00
ETHUSD,2639.3979,2640.0440,2022-02-23T02:23:38+00:00
ETHUSD,2639.1340,2639.7627,2022-02-23T02:23:20+00:00
SOLUSD,88.1179,87.7241,2022-02-23T02:21:06+00:00
SOLUSD,88.1091,87.6732,2022-02-23T02:20:19+00:00
SOLUSD,88.1091,87.6559,2022-02-23T02:20:03+00:00
SOLUSD,88.1091,87.6353,2022-02-23T02:19:44+00:00
ETHUSD,2634.3880,2635.2426,2022-02-23T02:19:29+00:00
ETHUSD,2634.1246,2634.8539,2022-02-23T02:19:14+00:00
SOLUSD,88.1003,87.6028,2022-02-23T02:19:14+00:00
SOLUSD,88.1003,87.5866,2022-02-23T02:18:59+00:00
ETHUSD,2633.8612,2634.4652,2022-02-23T02:18:59+00:00
SOLUSD,88.0211,87.4923,2022-02-23T02:17:32+00:00
ETHUSD,2629.9136,2630.6038,2022-02-23T02:16:30+00:00
SOLUSD,87.9331,87.3918,2022-02-23T02:16:15+00:00
ETHUSD,2629.6506,2630.0984,2022-02-23T02:16:15+00:00
SOLUSD,87.8891,87.3716,2022-02-23T02:15:41+00:00
ETHUSD,2628.5990,2628.9528,2022-02-23T02:15:41+00:00
ETHUSD,2627.8106,2628.3800,2022-02-23T02:15:24+00:00
ETHUSD,2626.7597,2627.4169,2022-02-23T02:14:51+00:00
SOLUSD,87.8189,87.3419,2022-02-23T02:14:51+00:00
ETHUSD,2626.2345,2627.0179,2022-02-23T02:14:35+00:00
SOLUSD,87.8013,87.3324,2022-02-23T02:14:35+00:00
SOLUSD,87.7750,87.3229,2022-02-23T02:14:19+00:00
SOLUSD,87.7399,87.3027,2022-02-23T02:13:45+00:00
ETHUSD,2625.1842,2625.9290,2022-02-23T02:13:45+00:00
ETHUSD,2624.6593,2625.6944,2022-02-23T02:13:30+00:00
SOLUSD,87.7048,87.2754,2022-02-23T02:12:59+00:00
ETHUSD,2622.0361,2623.0829,2022-02-23T02:10:43+00:00
ETHUSD,2621.7739,2622.9649,2022-02-23T02:10:28+00:00
SOLUSD,87.5821,87.1856,2022-02-23T02:10:28+00:00
ETHUSD,2621.2496,2622.7524,2022-02-23T02:10:01+00:00
SOLUSD,87.5646,87.1696,2022-02-23T02:10:01+00:00
ETHUSD,2621.2496,2622.5871,2022-02-23T02:09:40+00:00
ETHUSD,2620.9875,2622.4454,2022-02-23T02:09:22+00:00
SOLUSD,87.5295,87.1464,2022-02-23T02:09:22+00:00
SOLUSD,87.5033,87.0954,2022-02-23T02:08:48+00:00
SOLUSD,87.4421,87.0852,2022-02-23T02:07:58+00:00
ETHUSD,2620.4634,2622.0361,2022-02-23T02:07:58+00:00
SOLUSD,87.4071,87.0852,2022-02-23T02:07:26+00:00
SOLUSD,87.2150,87.0852,2022-02-23T02:04:09+00:00
SOLUSD,87.1889,87.0852,2022-02-23T02:03:39+00:00
SOLUSD,87.1714,87.0852,2022-02-23T02:03:06+00:00
SOLUSD,87.0756,87.0852,2022-02-23T02:00:51+00:00
SOLUSD,87.0147,87.0852,2022-02-23T01:59:41+00:00
ETHUSD,2617.3209,2618.4868,2022-02-23T01:56:57+00:00
SOLUSD,86.8582,87.0852,2022-02-23T01:55:53+00:00
ETHUSD,2616.5358,2618.0347,2022-02-23T01:51:09+00:00
SOLUSD,86.7974,87.0852,2022-02-23T01:50:15+00:00
ETHUSD,2616.5358,2618.3637,2022-02-23T01:50:15+00:00
SOLUSD,86.7801,87.0852,2022-02-23T01:48:40+00:00
SOLUSD,86.7801,87.0852,2022-02-23T01:48:03+00:00
ETHUSD,2617.8444,2619.6554,2022-02-23T01:46:43+00:00
ETHUSD,2619.1536,2620.7400,2022-02-23T01:43:45+00:00
SOLUSD,86.8321,87.0852,2022-02-23T01:40:45+00:00
ETHUSD,2621.5117,2621.9464,2022-02-23T01:40:27+00:00
SOLUSD,86.8321,87.0852,2022-02-23T01:40:27+00:00
SOLUSD,86.8321,87.0852,2022-02-23T01:39:40+00:00
SOLUSD,86.8321,87.0852,2022-02-23T01:39:21+00:00
SOLUSD,86.7801,87.0852,2022-02-23T01:36:02+00:00
SOLUSD,86.7801,87.0852,2022-02-23T01:35:45+00:00
SOLUSD,86.7801,87.0852,2022-02-23T01:35:15+00:00
ETHUSD,2624.1344,2622.9347,2022-02-23T01:34:11+00:00
ETHUSD,2624.1344,2623.0303,2022-02-23T01:33:55+00:00
SOLUSD,86.8235,87.0852,2022-02-23T01:33:36+00:00
ETHUSD,2624.3968,2623.2455,2022-02-23T01:33:19+00:00
ETHUSD,2624.9218,2624.0329,2022-02-23T01:31:04+00:00
ETHUSD,2625.1842,2624.0247,2022-02-23T01:30:49+00:00
SOLUSD,86.8756,87.0852,2022-02-23T01:30:49+00:00
SOLUSD,86.9016,87.0852,2022-02-23T01:29:02+00:00
ETHUSD,2623.6097,2623.8429,2022-02-23T01:25:15+00:00
ETHUSD,2622.5605,2623.7612,2022-02-23T01:22:45+00:00
ETHUSD,2622.5605,2623.7503,2022-02-23T01:22:25+00:00
SOLUSD,87.0843,87.1476,2022-02-23T01:21:39+00:00
SOLUSD,87.1017,87.1799,2022-02-23T01:20:38+00:00
SOLUSD,87.0930,87.2756,2022-02-23T01:17:37+00:00
ETHUSD,2620.7254,2622.2058,2022-02-23T01:15:35+00:00
ETHUSD,2621.5117,2623.2835,2022-02-23T01:13:51+00:00
ETHUSD,2621.7739,2623.6035,2022-02-23T01:13:28+00:00
SOLUSD,87.1627,87.4532,2022-02-23T01:12:01+00:00
SOLUSD,87.1801,87.4696,2022-02-23T01:11:30+00:00
ETHUSD,2623.6097,2625.4679,2022-02-23T01:11:14+00:00
SOLUSD,87.1976,87.5056,2022-02-23T01:10:22+00:00
SOLUSD,87.2325,87.5611,2022-02-23T01:09:32+00:00
ETHUSD,2625.7093,2627.3462,2022-02-23T01:08:59+00:00
ETHUSD,2625.9719,2627.5688,2022-02-23T01:08:43+00:00
ETHUSD,2626.2345,2627.7775,2022-02-23T01:08:28+00:00
SOLUSD,87.2674,87.5611,2022-02-23T01:08:13+00:00
ETHUSD,2627.5479,2629.4192,2022-02-23T01:06:30+00:00
ETHUSD,2627.8106,2629.6418,2022-02-23T01:06:14+00:00
SOLUSD,87.2848,87.5611,2022-02-23T01:06:14+00:00
SOLUSD,87.3023,87.5611,2022-02-23T01:05:23+00:00
ETHUSD,2629.9136,2631.7845,2022-02-23T01:03:40+00:00
SOLUSD,87.3721,87.5611,2022-02-23T01:03:21+00:00
SOLUSD,87.3809,87.5611,2022-02-23T01:03:00+00:00
SOLUSD,87.3984,87.5611,2022-02-23T01:02:45+00:00
ETHUSD,2631.4919,2632.9044,2022-02-23T01:02:08+00:00
SOLUSD,87.4158,87.5611,2022-02-23T01:02:08+00:00
ETHUSD,2631.4919,2632.9166,2022-02-23T01:01:53+00:00
SOLUSD,87.4246,87.5611,2022-02-23T01:00:15+00:00
ETHUSD,2631.4919,2632.9058,2022-02-23T00:59:23+00:00
